Suburb,Rooms,Type,Price,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,PricePerSqFt
Pascoe Vale,2,u,706000,8.5,2,1,1.0,205,335.4,1998,-37.72998,144.94138,3443.9024390243903
Port Melbourne,2,u,559000,3.5,2,1,1.0,712,87.4,1968,-37.83529,144.93749,785.1123595505618
Preston,1,u,250000,8.4,1,1,1.0,631,34.0,1965,-37.74495,144.99322,396.19651347068145
Preston,1,u,392000,8.4,1,1,1.0,629,41.0,1965,-37.74144,144.99326,623.2114467408585
Preston,1,u,505000,8.4,1,1,1.0,102,43.0,2000,-37.74679,145.01394,4950.980392156863
Reservoir,2,u,495000,12.0,2,1,1.0,134,180.8,2013,-37.7216,145.0178,3694.0298507462685
Richmond,2,u,419000,2.4,2,1,1.0,3512,51.0,2011,-37.81828,144.99789,119.30523917995444
Richmond,2,u,592000,2.4,2,2,2.0,2044,151.96764988779805,1964,-37.817,144.99554,289.62818003913895
Richmond,2,u,1667500,2.4,2,2,2.0,92,141.0,1940,-37.82324,144.99174,18125.0
Sandringham,2,u,770000,15.2,2,1,1.0,208,76.8,1970,-37.95265,145.02045,3701.923076923077
other,2,u,580000,20.8,2,2,2.0,155,89.25,1960,-37.94302,145.15478,3741.935483870968
St Kilda,2,u,533000,5.0,2,1,1.0,463,70.0,1960,-37.86761,144.98337,1151.1879049676027
Surrey Hills,2,u,830000,10.2,2,1,1.0,180,151.96764988779805,1964,-37.82794,145.09332,4611.111111111111
Balwyn North,3,u,1600000,9.7,3,2,2.0,314,151.96764988779805,1964,-37.79386,145.06746,5095.541401273886
Balwyn North,2,u,950000,9.7,2,1,1.0,327,115.4,1975,-37.78245,145.09273,2905.1987767584096
other,3,u,537000,39.0,3,1,1.0,460,151.96764988779805,1964,-38.04668,145.36939,1167.391304347826
Bentleigh East,2,u,592000,13.8,2,1,1.0,121,151.96764988779805,1964,-37.91051,145.07139,4892.561983471074
Blackburn South,2,u,615000,13.4,2,1,1.0,3316,85.0,1970,-37.8321,145.14444,185.46441495778046
Brighton,2,u,845000,10.5,2,1,1.0,100,110.0,1960,-37.89569,144.99881,8450.0
Brighton,2,u,760000,10.5,2,1,1.0,138,127.0,1980,-37.92545,145.00277,5507.246376811594
other,2,u,555000,6.4,2,2,1.0,207,151.96764988779805,1964,-37.82001,144.84245,2681.159420289855
Burwood East,3,u,835000,14.7,3,2,2.0,347,143.0,2000,-37.85377,145.15512,2406.3400576368877
Camberwell,2,u,682000,7.7,2,1,1.0,1106,76.8,1970,-37.83473,145.05698,616.6365280289331
Camberwell,3,u,682000,7.7,3,1,2.0,2863,151.96764988779805,1964,-37.83227,145.06325,238.2116660845267
Camberwell,2,u,600800,7.7,2,1,1.0,1625,1.0,1960,-37.84237,145.09257,369.7230769230769
Carnegie,2,u,680000,10.1,2,1,1.0,145,237.4,2010,-37.88866,145.06305,4689.6551724137935
Carnegie,1,u,316000,10.1,1,1,1.0,1978,151.96764988779805,1964,-37.88506,145.06411,159.75733063700707
Carnegie,3,u,1151000,10.1,3,2,1.0,259,115.0,1995,-37.89178,145.0539,4444.015444015444
Cheltenham,2,u,560000,17.9,2,1,2.0,182,151.96764988779805,1964,-37.96718,145.07681,3076.923076923077
Coburg,1,u,430000,6.7,1,1,1.0,103,151.96764988779805,1964,-37.75287,144.97743,4174.757281553398
Dandenong North,4,u,617000,24.7,4,3,2.0,279,177.4,2008,-37.96769,145.21732,2211.4695340501794
other,4,u,700000,27.0,4,2,2.0,320,151.96764988779805,1964,-38.03227,145.11759,2187.5
Elsternwick,2,u,834500,7.2,2,1,2.0,538,92.0,2005,-37.88295,145.00083,1551.1152416356877
Elwood,2,u,930000,7.2,2,1,1.0,837,80.0,1930,-37.87307,144.98635,1111.111111111111
Elwood,2,u,720000,7.2,2,1,2.0,797,90.0,1920,-37.87449,144.99059,903.387703889586
Elwood,2,u,715000,7.2,2,1,1.0,795,80.0,2005,-37.88351,144.99202,899.37106918239
Epping,2,u,503000,19.6,2,2,2.0,214,115.0,2000,-37.65151,145.02815,2350.467289719626
Essendon,2,u,550000,7.5,2,1,1.0,1032,151.96764988779805,1964,-37.7498,144.91228,532.9457364341085
Hawthorn,2,u,840000,5.3,2,1,1.0,974,70.0,1960,-37.81494,145.01744,862.4229979466119
Hillside,3,u,485000,18.0,3,2,2.0,345,181.0,2005,-37.70428,144.74705,1405.7971014492753
Kensington,2,u,445000,3.4,2,1,1.0,1775,59.0,1962,-37.79818,144.92685,250.70422535211267
Kensington,2,u,501000,3.4,2,1,1.0,3957,177.4,2008,-37.79741,144.92614,126.61106899166035
Lalor,2,u,444000,16.3,2,1,1.0,277,100.0,1980,-37.66612,145.0008,1602.8880866425993
other,2,u,565000,0.0,2,1,0.0,89,85.0,2003,-37.80802,144.96168,6348.314606741573
Murrumbeena,2,u,540000,10.1,2,1,1.0,80,67.0,1970,-37.89563,145.06992,6750.0
Murrumbeena,2,u,910000,10.1,2,1,2.0,402,106.0,1970,-37.89801,145.07104,2263.681592039801
Newport,2,u,582000,6.2,2,1,1.0,963,86.0,2012,-37.84212,144.88211,604.3613707165109
North Melbourne,3,u,681000,1.8,3,1,1.0,1843,70.0,1960,-37.79773,144.94611,369.50623982637006
Nunawading,2,u,725000,15.4,2,1,2.0,848,151.96764988779805,1964,-37.82577,145.17896,854.9528301886793
Nunawading,3,u,813000,15.4,3,2,2.0,266,134.0,2001,-37.82923,145.1744,3056.3909774436092
Pascoe Vale,2,u,541000,8.5,2,1,1.0,133,151.96764988779805,1964,-37.72136,144.92932,4067.6691729323306
Pascoe Vale,2,u,565000,8.5,2,1,2.0,189,127.0,1980,-37.73199,144.93395,2989.4179894179892
Prahran,2,u,520000,4.6,2,2,1.0,1111,189.0,2012,-37.84968,144.99389,468.04680468046803
Richmond,2,u,660000,2.4,2,1,1.0,4422,151.96764988779805,1964,-37.82009,145.0038,149.2537313432836
other,2,u,558500,7.2,2,1,1.0,1453,63.0,1970,-37.87827,144.99752,384.3771507226428
South Yarra,2,u,1090000,2.7,2,2,2.0,17200,104.6,2000,-37.83613,144.99661,63.372093023255815
Southbank,2,u,732000,0.7,2,1,0.0,3901,221.6,1996,-37.82618,144.96891,187.64419379646245
Sunbury,2,u,360000,31.7,2,1,1.0,143,112.0,1999,-37.57063,144.70693,2517.4825174825173
Thomastown,2,u,407000,15.3,2,1,1.0,140,78.0,2010,-37.68199,145.01744,2907.1428571428573
Watsonia,2,u,686000,14.5,2,1,1.0,169,107.6,2007,-37.71607,145.07884,4059.171597633136
Werribee,3,u,394000,14.7,3,2,4.0,287,137.0,2013,-37.87895,144.6707,1372.8222996515678
Armadale,2,u,820000,6.3,2,1,1.0,1501,151.96764988779805,1964,-37.8528,145.02684,546.3024650233178
Balaclava,2,u,600000,6.4,2,1,1.0,2283,85.0,1980,-37.87078,144.99898,262.8120893561104
other,2,u,610000,16.1,2,1,1.0,180,151.96764988779805,1964,-37.70924,145.11412,3388.8888888888887
Brighton East,2,u,817500,10.3,2,1,1.0,111,95.0,1959,-37.92416,145.00658,7364.864864864865
Camberwell,2,u,692500,7.7,2,1,1.0,145,72.0,1970,-37.84197,145.09374,4775.862068965517
Clayton South,2,u,575000,17.5,2,1,2.0,914,89.0,1970,-37.93524,145.1306,629.1028446389497
Elwood,2,u,670000,7.2,2,1,0.0,643,277.2,1950,-37.87571,144.98702,1041.99066874028
Essendon North,3,u,801000,8.2,3,2,1.0,256,125.0,2000,-37.73594,144.89929,3128.90625
Forest Hill,2,u,730000,15.4,2,1,1.0,296,296.0,1998,-37.83633,145.16873,2466.2162162162163
Glen Waverley,2,u,791000,16.7,2,1,1.0,310,151.96764988779805,1964,-37.89291,145.15399,2551.6129032258063
Parkdale,2,u,672000,21.5,2,1,1.0,158,151.96764988779805,1964,-37.99515,145.08222,4253.164556962025
Port Melbourne,2,u,820000,3.5,2,2,2.0,4604,151.96764988779805,1964,-37.84079,144.94002,178.1059947871416
South Yarra,2,u,860000,2.7,2,1,1.0,644,151.96764988779805,1964,-37.83652,144.98522,1335.4037267080746
Albion,3,u,675000,10.5,3,1,1.0,284,151.96764988779805,1964,-37.77933,144.81679,2376.760563380282
Altona,2,u,458000,11.0,2,1,1.0,63,75.0,1975,-37.86933,144.81704,7269.841269841269
Ascot Vale,3,u,870000,4.3,3,2,1.0,3215,178.0,1900,-37.78344,144.92183,270.606531881804
Collingwood,2,u,1250000,2.0,2,2,2.0,909,151.96764988779805,1964,-37.80236,144.98482,1375.137513751375
Donvale,2,u,718500,16.1,2,1,1.0,255,151.96764988779805,1964,-37.80528,145.19057,2817.6470588235293
Eltham,2,u,566000,18.0,2,1,1.0,845,151.96764988779805,1964,-37.71513,145.15324,669.8224852071006
Epping,2,u,291000,19.6,2,1,1.0,161,151.96764988779805,1964,-37.64888,145.02313,1807.4534161490683
Mont Albert,2,u,850000,10.2,2,1,1.0,2243,151.96764988779805,1964,-37.81452,145.10884,378.9567543468569
Richmond,2,u,592000,2.4,2,2,1.0,14294,77.0,2006,-37.81894,145.01314,41.41597873233525
Windsor,2,u,810000,4.6,2,1,1.0,652,180.8,2013,-37.85556,144.99063,1242.3312883435583
Avondale Heights,2,u,470000,9.5,2,1,1.0,1150,76.8,1970,-37.77091,144.86571,408.69565217391306
Balwyn North,2,u,905000,9.7,2,1,1.0,132,70.0,1960,-37.79681,145.06903,6856.060606060606
Brunswick,1,u,170000,5.2,1,1,0.0,1250,151.96764988779805,1964,-37.77685,144.95188,136.0
Clayton,3,u,810000,16.7,3,1,2.0,340,100.0,1955,-37.92559,145.10804,2382.3529411764707
Essendon North,3,u,1170000,8.2,3,2,1.0,292,151.96764988779805,1964,-37.73727,144.8986,4006.849315068493
Mill Park,2,u,445000,17.9,2,1,1.0,265,151.96764988779805,1964,-37.65678,145.07811,1679.245283018868
Moorabbin,3,u,828000,14.3,3,2,2.0,301,117.0,1980,-37.94511,145.04427,2750.830564784053
Prahran,1,u,515000,4.6,1,1,0.0,284,151.96764988779805,1964,-37.85018,144.99006,1813.380281690141
Reservoir,2,u,465000,12.0,2,1,1.0,676,61.0,2012,-37.71176,145.02142,687.8698224852071
Surrey Hills,3,u,1290000,10.2,3,2,1.0,270,151.96764988779805,1964,-37.83404,145.0893,4777.777777777777
Bentleigh East,2,u,690000,13.8,2,2,1.0,212,177.4,2008,-37.91786,145.08243,3254.7169811320755
Brunswick East,1,u,320000,4.0,1,1,1.0,682,34.0,1980,-37.7734,144.97686,469.208211143695
other,3,u,945000,17.3,3,2,2.0,749,127.0,1980,-37.97676,145.01851,1261.6822429906542
Box Hill,2,u,653000,10.9,2,1,1.0,84,77.0,1970,-37.8179,145.1341,7773.809523809524
Brunswick East,2,u,522000,4.0,2,1,1.0,186,151.96764988779805,1964,-37.77315,144.97161,2806.451612903226
Carnegie,1,u,381000,10.1,1,1,1.0,2048,55.0,1970,-37.88642,145.05979,186.03515625
Donvale,3,u,775000,16.1,3,2,1.0,294,107.0,1970,-37.79937,145.18164,2636.0544217687075
Flemington,2,u,452500,3.4,2,1,1.0,807,54.0,1970,-37.783,144.93204,560.7187112763321
other,1,u,600000,10.1,1,1,1.0,100,151.96764988779805,1964,-37.89154,145.04483,6000.0
Richmond,1,u,400000,2.4,1,1,1.0,4425,51.0,2012,-37.82009,145.0038,90.3954802259887
Altona,2,u,801250,11.0,2,1,1.0,245,151.96764988779805,1964,-37.87046,144.83482,3270.408163265306
Brunswick,1,u,424000,5.2,1,1,0.0,334,80.0,2009,-37.76078,144.96168,1269.4610778443114
Caulfield South,2,u,790000,8.7,2,1,1.0,919,82.0,2010,-37.8981,145.03551,859.6300326441784
Greensborough,2,u,540000,16.1,2,1,1.0,208,171.774,1995,-37.70791,145.09575,2596.153846153846
Greensborough,2,u,670000,16.1,2,1,1.0,704,149.6,1957,-37.70674,145.09841,951.7045454545455
Highett,2,u,680500,16.0,2,1,1.0,158,104.6,2000,-37.95147,145.04904,4306.962025316456
Hoppers Crossing,2,u,315000,18.4,2,1,1.0,150,151.96764988779805,1964,-37.87715,144.69863,2100.0
Malvern East,2,u,651000,8.4,2,1,1.0,129,97.0,1940,-37.87798,145.06731,5046.511627906977
Mitcham,3,u,907800,17.2,3,2,2.0,309,150.0,2005,-37.82653,145.20261,2937.864077669903
Moonee Ponds,2,u,435000,6.2,2,1,1.0,1475,66.0,1970,-37.75799,144.92354,294.91525423728814
Nunawading,2,u,710000,15.4,2,1,1.0,903,149.0,1985,-37.8064,145.18452,786.2679955703212
Reservoir,2,u,625500,12.0,2,1,2.0,343,111.0,1960,-37.71626,144.99866,1823.6151603498542
